datetime,price,volume
2025-05-05 20:00:07.456,146.731658038458,2567672024.272217
2025-05-05 21:04:58.957,145.3930323870961,2627431158.9388947
2025-05-05 22:04:48.646,146.7650049712012,2679557912.9596987
2025-05-05 23:04:50.404,147.32723035389486,2653664448.639256
2025-05-06 00:09:47.259,146.4555332174412,2623253284.075782
2025-05-06 01:08:19.361,145.85754602654112,2638827399.944568
2025-05-06 02:09:49.806,144.795560197811,2562639614.470091
2025-05-06 03:05:47.908,144.4218874232885,2561078568.8384457
2025-05-06 04:09:44.169,144.48727658763224,2568147458.6295867
2025-05-06 05:04:59.730,144.93267784219066,2530693693.3057995
2025-05-06 06:08:00.412,144.67235969369355,2502932523.9192476
2025-05-06 07:04:53.398,145.18503808934022,2485789196.0535755
2025-05-06 08:04:51.782,145.2542578382396,2509050335.825166
2025-05-06 09:04:52.661,144.5297852425839,2569797570.364177
2025-05-06 10:04:48.148,144.22210414977403,2604981187.5840864
2025-05-06 11:09:20.028,143.379080979864,2609391676.627134
2025-05-06 12:08:06.595,142.64037280779542,2674441880.4612746
2025-05-06 13:09:17.361,142.711382930342,2767818881.158002
2025-05-06 14:09:48.969,142.27349540396295,2819728507.301721
2025-05-06 15:07:07.102,142.80280295029894,2811549260.6249323
2025-05-06 16:09:37.355,143.05051953623015,2810524436.478745
2025-05-06 17:04:56.300,142.58704476811698,2858434993.9165635
2025-05-06 18:04:58.277,143.63114305649978,2891918818.576836
2025-05-06 19:06:47.995,144.70780996213364,2869802191.781275
2025-05-06 20:04:56.394,144.87602704450185,2862606431.34103
2025-05-06 21:04:59.465,143.98424317682446,2657278647.055209
2025-05-06 22:09:45.736,145.32322753484,2894962145.6960673
2025-05-06 23:09:28.302,145.9544065081594,3013132180.073689
2025-05-07 00:09:29.084,146.9414688574223,3129712391.2676325
2025-05-07 01:09:02.762,149.2807849492053,3290005170.7439213
2025-05-07 02:09:41.936,148.37994785281535,3346885496.624931
2025-05-07 03:00:40.793,147.10756907820868,3445603342.310429
2025-05-07 04:02:19.030,146.20080837924152,3440520616.1547027
2025-05-07 05:10:24.754,146.0199298884102,3464235263.0794535
2025-05-07 06:04:37.840,145.61568290797285,3481079606.0056562
2025-05-07 07:04:52.967,145.90690053608233,3523558498.3442883
2025-05-07 08:09:27.476,147.19447360147348,3399591745.1014767
2025-05-07 09:04:45.843,147.73451706461105,3512357629.7958326
2025-05-07 10:08:55.201,147.819237580391,3520515478.7145286
2025-05-07 11:04:25.992,147.74101064103618,3479765235.587661
2025-05-07 12:03:14.607,147.63469049619445,3378841885.1683664
2025-05-07 13:02:25.872,147.11884716064804,3364668328.5762544
2025-05-07 14:05:28.611,146.7874399033339,3309578205.7799735
2025-05-07 15:04:59.981,146.1451611819781,3353810337.9935966
2025-05-07 16:03:33.004,145.71960581961744,3571355461.9137635
2025-05-07 17:09:43.133,146.19532085095418,3145070252.6364083
2025-05-07 18:03:42.638,145.56245639761497,3755791521.126538
2025-05-07 19:04:31.379,146.34421909950194,4098834079.479814
2025-05-07 20:04:44.378,145.86060856267505,4325980112.58132
2025-05-07 21:04:41.598,145.90930333354987,4447080896.520259
2025-05-07 22:04:49.162,147.19845565458405,4581891979.052987
2025-05-07 23:09:30.853,147.85406497242187,4579096552.628906
2025-05-08 00:04:54.582,147.2086358738499,4808041594.185961
2025-05-08 01:09:22.541,148.858852605197,4915527682.630607
2025-05-08 02:09:27.054,148.49906801820947,4975435715.525854
2025-05-08 03:27:18.758,149.9935791360238,5041814178.598171
2025-05-08 04:04:53.378,150.87083409078156,5132218854.250001
2025-05-08 05:04:47.549,151.04415537290987,5342182679.084178
2025-05-08 06:04:25.625,150.15710164720116,5509982501.094731
2025-05-08 07:04:32.929,150.55123177211215,5510050868.180116
2025-05-08 08:04:42.172,151.53725672527293,5607096126.189435
2025-05-08 09:04:46.200,152.85616697490195,5729496585.120867
2025-05-08 10:04:47.376,153.73943122613292,5897571047.118966
2025-05-08 11:04:39.434,154.88268780092525,4282222578.9953127
2025-05-08 12:04:49.432,154.49509922022676,6104208129.866468
2025-05-08 13:04:21.597,154.95483888427745,6165674431.472887
2025-05-08 14:01:48.205,155.00056242538156,6229274387.053723
2025-05-08 15:02:15.835,157.76578218066533,6546806574.058616
2025-05-08 16:09:10.779,160.02576360168348,7425138529.174161
2025-05-08 17:04:41.282,160.08266008172555,7602806479.097335
2025-05-08 18:04:28.044,158.96838249325313,7600207235.62844
2025-05-08 19:09:15.418,160.05560092037615,7469746004.07478
2025-05-08 20:04:45.161,160.3159350173581,6497490287.648255
2025-05-08 21:04:11.952,162.62245250433367,7374287891.869193
2025-05-08 22:00:59.829,160.91579121158568,7758060469.601117
2025-05-08 23:04:32.307,161.30056682650286,7711707881.941066
2025-05-09 00:04:37.778,163.87963078454314,7645514030.310112
2025-05-09 01:05:51.120,162.52408677424563,7412951702.468913
2025-05-09 02:09:06.027,163.28448916175668,7354480984.944464
2025-05-09 03:04:16.829,162.59773861481747,7351993794.333967
2025-05-09 04:04:18.911,161.6323338691312,7333344958.565961
2025-05-09 05:00:55.086,161.74589947535438,7177503135.532676
2025-05-09 06:04:08.646,162.67455336963863,7046209570.992345
2025-05-09 07:23:19.558,164.64323634835776,7265041181.672368
2025-05-09 08:09:47.147,165.54335779720856,7495225339.056066
2025-05-09 09:04:29.133,166.3500235628024,7720942472.7249565
2025-05-09 10:01:06.673,166.01835266376975,8322924987.902434
2025-05-09 12:04:46.500,172.77840325835606,9825269675.37805
2025-05-09 13:04:48.395,172.34571949442798,10100199651.404018
2025-05-09 14:02:25.287,172.74567558582558,10307078207.13177
2025-05-09 15:00:43.384,169.12107117742073,10080583840.060743
2025-05-09 16:07:03.143,170.16835769564005,9610719044.58103
2025-05-09 17:04:57.618,169.20017104207568,9598528782.147058
2025-05-09 18:04:54.894,171.81855022192872,9355081143.103231
2025-05-09 19:04:52.975,171.9510986589696,9483327286.775595
2025-05-09 20:04:52.302,171.62307737337457,9452353081.21185
2025-05-09 21:04:36.584,172.74556433703498,9249763345.01685
2025-05-09 22:04:49.871,172.39677774680874,8918468333.767693
2025-05-09 23:04:29.850,173.27926010350683,8826925081.129503
2025-05-10 00:04:15.492,172.75936686198438,8692525696.861729
2025-05-10 01:04:46.267,171.37694021199397,8676825098.385418
2025-05-10 02:06:54.694,171.8178952916225,8605988045.498392
2025-05-10 03:00:26.368,172.32564426078218,8565703712.595018
2025-05-10 04:08:29.102,171.50447125686497,8457372094.521354
2025-05-10 05:09:15.898,170.82802784668567,8445242153.385799
2025-05-10 06:01:06.876,171.05958453684624,8466757667.993976
2025-05-10 07:03:17.065,171.78076274555428,8511045715.822592
2025-05-10 08:04:18.823,171.66661267761472,8182885189.707877
2025-05-10 09:05:17.633,171.78783184566205,7530173370.080644
2025-05-10 10:04:30.385,171.70416782654866,7039878499.875441
2025-05-10 11:04:25.533,170.86612656313542,6788609573.728423
2025-05-10 12:04:34.927,169.17879226906726,5965544015.107939
2025-05-10 13:01:32.319,171.18104909625993,5588180060.596659
2025-05-10 14:04:49.334,171.7435188182861,5177549113.106729
2025-05-10 15:04:24.513,171.51072850043923,4852571650.152648
2025-05-10 16:01:29.700,171.2778419153449,4579702058.714973
2025-05-10 17:07:33.257,172.02304119238315,4288908003.8736534
2025-05-10 18:04:42.472,172.21603489673876,4248931590.1277423
2025-05-10 19:04:56.415,172.48657398032685,4218893109.968908
2025-05-10 20:02:19.680,172.25063380232208,4148071522.5034947
2025-05-10 21:04:49.797,172.72564332345775,4131632687.3627243
2025-05-10 22:04:47.895,173.92465067613747,4125120788.8636312
2025-05-10 23:04:33.993,174.80851888738937,4216727844.6296163
2025-05-11 00:04:38.320,177.60511734733396,4652554309.70052
2025-05-11 01:04:25.172,178.2656194375278,5063246679.928205
2025-05-11 02:08:17.893,176.54929230199127,4241773937.923324
2025-05-11 03:04:50.408,175.94096856053713,5679367738.987435
2025-05-11 04:04:32.834,176.08685633744923,5735107978.55718
2025-05-11 05:04:40.146,177.10363272286415,5760258162.927388
2025-05-11 06:04:43.594,176.35487603024495,5740519121.3735285
2025-05-11 07:04:50.759,174.710165409681,5631782801.09904
2025-05-11 08:06:12.315,173.06666024937277,5691470045.919914
2025-05-11 09:04:54.510,173.1441524705676,5623865535.762892
2025-05-11 10:04:41.029,174.57096563822364,5567868072.832064
2025-05-11 11:06:15.997,174.637900291924,5489068457.262148
2025-05-11 12:05:03.196,174.63414421221805,5382758907.103645
2025-05-11 13:04:38.285,174.06389552673087,5028736778.310178
2025-05-11 14:04:41.595,171.73016421398054,5399957587.262016
2025-05-11 15:08:20.098,172.04313089148405,5459617161.546313
2025-05-11 16:04:59.238,170.57361097724603,5535252446.582474
2025-05-11 17:04:55.083,170.68932839656634,5582096370.735135
2025-05-11 18:04:43.451,171.79965460828282,5448777244.899018
2025-05-11 19:04:36.032,172.8760903712811,5483565219.753972
2025-05-11 20:04:24.142,172.85798314560887,5456786738.881961
2025-05-11 21:04:38.415,172.36140094649838,5419925852.428414
2025-05-11 22:06:02.863,173.06070281869253,5328698948.709406
2025-05-11 23:04:58.113,171.94095909604508,5205707610.583107
2025-05-12 00:05:00.160,173.01949322534722,4710299142.926565
2025-05-12 01:09:34.529,174.79468086037608,4191865418.5282755
2025-05-12 02:01:52.481,173.23907218813298,3959420611.3062334
2025-05-12 03:04:46.384,174.05954770647327,3949386060.476439
2025-05-12 04:03:19.116,174.4741557401727,3981070894.9330273
2025-05-12 05:04:55.319,175.72336775963373,4015988229.678835
2025-05-12 06:05:00.185,174.48907875210583,4088255961.4817224
2025-05-12 07:04:49.293,175.81508557044359,4054939024.565609
2025-05-12 08:09:31.744,175.40246545463722,4907293036.997149
2025-05-12 09:02:21.907,176.32008028495449,5170166295.268146
2025-05-12 10:04:51.028,175.74950320738108,5235019991.747912
2025-05-12 11:01:31.724,175.76914242750289,5333000203.138331
2025-05-12 12:08:53.025,174.2903522574891,5500816059.505653
2025-05-12 13:04:52.083,176.54789021027102,5456931659.658838
2025-05-12 14:03:09.843,178.96705742432735,6125935247.514556
2025-05-12 15:04:37.912,176.5788335641851,6780966467.346167
2025-05-12 16:08:55.254,174.39426661127578,7082587061.933258
2025-05-12 17:04:33.317,175.95658851684087,7129470906.293981
2025-05-12 18:04:59.307,172.39942906008642,7077044009.628808
2025-05-12 19:06:19.843,170.47532978529162,7650318097.483255
2025-05-12 20:04:59.785,170.9915527879658,7811138122.361103
2025-05-12 21:04:42.991,172.3406169820848,7898363230.576812
2025-05-12 22:09:17.269,172.64547731296258,7935681664.074507
2025-05-12 23:04:03.344,173.8109912838764,7958608793.853985
2025-05-13 00:04:45.835,174.3256429431102,7997435145.755582
2025-05-13 01:04:52.686,172.04417370072878,7953775149.370965
2025-05-13 02:04:55.871,170.98538482270257,7845291332.323592
2025-05-13 03:02:42.227,169.15108000387943,7905029029.591319
2025-05-13 04:04:48.757,167.70319180739548,7929427558.756647
2025-05-13 05:04:53.033,169.74805180716896,7784071848.17349
2025-05-13 06:05:37.155,169.42982815158908,7933020038.757741
2025-05-13 07:01:17.109,171.25431805726248,7761749736.42478
2025-05-13 08:04:53.537,171.56423683774318,6745005085.644082
2025-05-13 09:04:53.957,172.51102326157917,6628397522.334513
2025-05-13 10:06:09.927,173.60001355026682,6432868507.229669
2025-05-13 11:08:37.470,174.0137295154073,6418128972.893343
2025-05-13 12:04:31.691,174.19552650717227,6529016757.783991
2025-05-13 13:09:11.698,174.43852917536537,6618207900.933839
2025-05-13 14:04:51.130,174.76115839889997,6415731329.405194
2025-05-13 15:08:26.487,173.24920699588571,5771432082.43774
2025-05-13 16:04:46.024,175.47400030442796,5564621130.375944
2025-05-13 17:04:46.698,176.68266103327767,5585115773.237551
2025-05-13 18:04:56.488,178.30133157011983,5682569118.6038475
2025-05-13 19:04:44.959,178.76346314339312,5466374054.2902155
2025-05-13 20:04:40.768,182.3492479230923,5771087743.553116
2025-05-13 21:03:46.357,182.61471912215472,6019130866.475434
2025-05-13 22:08:54.028,182.48083267197973,6051569340.748884
2025-05-13 23:01:12.575,182.92300423594878,6056396391.881646
2025-05-14 00:05:33.273,184.05379777179434,6287498118.264789
2025-05-14 01:04:39.370,182.53952243474254,6524595811.255029
2025-05-14 02:04:47.415,183.20787273581618,6640521650.25514
2025-05-14 03:04:23.794,180.3961203650638,6689538751.066409
2025-05-14 04:07:29.244,180.05655431727902,6548393726.489869
2025-05-14 05:04:19.771,181.3593362794131,6607341374.593469
2025-05-14 06:04:40.278,182.35055804796568,6639841053.672694
2025-05-14 07:08:34.346,183.2111117156747,6672913713.478994
2025-05-14 08:03:46.917,181.7677178227641,6749692593.822701
2025-05-14 09:04:42.793,179.92012015586266,6905218896.152205
2025-05-14 10:04:34.662,179.39234806047605,7053903956.784665
2025-05-14 11:04:49.588,179.97757082741708,7143664925.306379
2025-05-14 12:07:05.741,181.23046214548836,7161777111.453141
2025-05-14 13:05:43.569,181.11611854363744,7029941452.94669
2025-05-14 14:04:56.418,178.75064870585786,7030029444.62571
2025-05-14 15:17:41.022,177.00040991279664,7069664355.771998
2025-05-14 16:04:46.834,176.8803571959409,7142188117.561625
2025-05-14 17:06:37.019,176.0222451971599,6970286977.231914
2025-05-14 18:11:47.048,175.53828538356188,6977660711.7661705
2025-05-14 19:08:23.791,176.34010655810727,6630282894.970356
2025-05-14 20:10:00.509,177.37316440973433,6423578161.518502
2025-05-14 21:04:55.929,177.18966242952968,6236452557.376538
2025-05-14 22:04:57.626,176.97416813961613,6103128269.251541
2025-05-14 23:04:35.709,176.09370548252747,6045477993.97116
2025-05-15 00:09:49.656,176.48633614236638,5796857169.443212
2025-05-15 01:08:03.036,177.8789171300766,5416004708.926728
2025-05-15 02:01:28.505,175.30990415742957,5549835158.607393
2025-05-15 03:06:31.543,175.95988518923016,4894763786.283208
2025-05-15 04:04:16.988,174.84683844790723,5234587884.23664
2025-05-15 05:04:35.206,174.89204491151844,5159305588.62254
2025-05-15 06:09:53.968,173.515169466728,5164356511.597597
2025-05-15 07:09:29.393,173.34416205462688,5054577937.10599
2025-05-15 08:04:47.221,170.94178756639678,4636861707.979743
2025-05-15 09:09:54.946,172.5994416315174,4979771545.004428
2025-05-15 10:01:44.103,170.6967016109985,4880030897.430938
2025-05-15 11:09:49.684,169.70388849642532,4868276794.402928
2025-05-15 12:04:50.921,171.0232046728675,4822982840.735291
2025-05-15 13:04:56.472,171.4149279028495,4940547229.283946
2025-05-15 14:04:59.369,170.03766069973304,4889501905.563525
2025-05-15 15:08:26.878,168.85055317687,4888694299.703238
2025-05-15 16:08:54.201,171.89228072193856,4932003721.501795
2025-05-15 17:04:46.478,173.1602470685328,5038155836.344775
2025-05-15 18:09:32.058,173.22959421220128,4958091987.414281
2025-05-15 19:04:50.127,170.0022726944491,4995668023.574991
2025-05-15 20:05:42.663,169.48901614500824,4995081425.6069145
2025-05-15 21:04:50.566,169.62456642076586,4883795195.28834
2025-05-15 22:04:53.556,168.71607632757008,5285312701.688154
2025-05-15 23:09:15.123,168.98279473573373,5311571381.029813
2025-05-16 00:09:52.333,169.07105479832376,5383950891.792615
2025-05-16 01:09:56.945,170.39530826580832,5551780606.4788
2025-05-16 02:07:12.183,172.17621506909393,5573542247.514838
2025-05-16 03:04:40.058,172.69755342619328,5655836413.448391
2025-05-16 04:00:47.175,172.61638958583018,5589112860.985204
2025-05-16 05:04:51.690,171.76955038678526,5651434708.55261
2025-05-16 06:04:49.817,173.03016615759037,5236692331.62514
2025-05-16 07:04:56.250,172.69588752711502,5499090064.17783
2025-05-16 08:02:26.395,172.37317456051224,5370468872.5344305
2025-05-16 09:09:50.976,170.40428149716868,5259924353.99727
2025-05-16 10:06:41.836,171.8747910740236,5347032446.536097
2025-05-16 11:08:20.597,173.054194882896,5311603605.134469
2025-05-16 12:01:04.594,173.13948672471312,5381200689.055403
2025-05-16 13:04:45.851,172.88555170798594,5273399118.453858
2025-05-16 14:06:01.732,173.33818937628195,5159553950.266356
2025-05-16 15:03:44.212,171.74714112101628,5005381348.527141
2025-05-16 16:09:49.632,172.2731006413264,4885343413.706187
2025-05-16 17:04:31.291,170.83278600628267,4846070683.836298
2025-05-16 18:04:35.779,170.98136479744147,4728984001.532959
2025-05-16 19:05:36.362,170.37886155913833,4597948385.4954605
2025-05-16 20:04:50.579,170.75344428766468,4442438975.938078
2025-05-16 21:09:37.529,169.540328838711,4348115061.424735
2025-05-16 22:01:09.329,169.49046809848514,4309061244.417125
2025-05-16 23:04:28.850,167.19664574605196,4415883962.546777
2025-05-17 00:09:40.401,167.80561978125345,4369841233.869238
2025-05-17 01:04:56.224,167.03541880089898,4379035503.09998
2025-05-17 02:04:53.647,165.0647583645895,4417302029.267319
2025-05-17 03:04:45.073,166.42723020185846,4385622486.515516
2025-05-17 04:01:39.068,166.9205511985048,4458955939.740402
2025-05-17 05:04:42.996,168.86770685115482,4408373879.005413
2025-05-17 06:04:49.722,167.70082244668532,4412687688.052677
2025-05-17 07:04:53.466,168.83208243739818,4438748371.330033
2025-05-17 08:08:05.098,168.67613621887563,4412428861.292612
2025-05-17 09:09:53.225,168.29357231971102,4353543587.332522
2025-05-17 10:09:45.170,168.0891909239929,4317194902.463994
2025-05-17 11:04:56.264,167.6096366475965,4263180625.229829
2025-05-17 12:04:30.605,167.52101612684845,4177000243.170173
2025-05-17 13:04:53.133,167.40679554771964,4090875951.0756025
2025-05-17 14:05:34.532,166.3161188672876,4016176128.7132564
2025-05-17 15:02:20.108,167.8621866110465,3440382710.3764734
2025-05-17 16:06:49.762,167.61199091541064,3685810260.811565
2025-05-17 17:08:21.197,165.3448026631265,3554758911.4381943
2025-05-17 18:04:46.844,166.43969184744603,3669872094.319921
2025-05-17 19:07:11.367,166.1934961430104,3719736886.7673693
2025-05-17 20:07:46.578,165.47320159953355,3625493351.5929565
2025-05-17 21:01:23.136,166.5206006631191,3680758426.378055
2025-05-17 22:04:44.085,167.09890306520444,3617888521.2024198
2025-05-17 23:04:45.658,165.3249498096498,3353366404.076481
2025-05-18 00:08:21.739,166.02603084670673,3427453227.867372
2025-05-18 01:04:47.990,166.6482371432726,3370560960.705627
2025-05-18 02:04:46.119,166.8531784575985,3175033110.969727
2025-05-18 03:04:56.245,167.10522895352085,2981379193.614026
2025-05-18 04:04:40.382,167.02547460297208,2953621168.5912976
2025-05-18 05:09:41.348,168.45499532539066,2936436652.265149
2025-05-18 06:04:25.680,169.57861436948306,2931796683.361267
2025-05-18 07:06:11.937,169.36064737456834,2720834153.9715734
2025-05-18 08:06:35.773,170.00225463921362,2878846856.83591
2025-05-18 09:01:10.380,171.49149945968676,2863773976.472408
2025-05-18 10:04:45.691,171.16100373231188,2913862357.8804774
2025-05-18 11:02:37.506,171.06895872494007,2863800026.939158
2025-05-18 12:03:50.006,171.00558448479157,2862757817.0957074
2025-05-18 13:05:20.361,171.19623706339556,2873964597.8139377
2025-05-18 14:02:22.629,172.02773706682882,2901915252.956857
2025-05-18 15:01:05.630,173.94621957561685,3075377300.191886
2025-05-18 16:03:09.580,175.8955411796285,3324384029.574523
2025-05-18 17:09:44.963,175.88625147718912,3215349508.23242
2025-05-18 18:09:42.771,172.58216123078867,3620556379.8302593
2025-05-18 19:09:48.604,170.48961036669718,3457458012.6748304
2025-05-18 20:09:40.510,166.74722173808775,4142203609.1562567
2025-05-18 21:04:45.700,166.9976484294832,4439712240.769065
2025-05-18 22:04:31.998,168.24412973325292,4471814177.424338
2025-05-18 23:04:45.280,169.16138572056002,4568077816.554601
2025-05-19 00:00:50.127,172.3695951495799,4754499441.8771
2025-05-19 01:09:40.202,168.34605454357904,4868422995.015791
2025-05-19 02:04:51.039,167.88817159808053,5221363705.191956
2025-05-19 03:04:48.037,167.18514916564845,5420886963.5058155
2025-05-19 04:04:54.308,165.72641770618907,5421093622.05471
2025-05-19 05:04:43.991,164.42321215466743,5734804598.148916
2025-05-19 06:01:41.583,163.12324469702278,5822414511.962545
2025-05-19 07:04:33.968,160.62637674128464,6041389376.777226
2025-05-19 08:04:58.444,161.9610914223377,6266966605.789305
2025-05-19 09:04:48.289,161.72240336705528,6280595393.79096
2025-05-19 10:09:48.415,161.7839789986668,6397940672.696026
2025-05-19 11:09:42.275,161.66286980830859,6448527551.225721
2025-05-19 12:09:44.225,162.17200304811038,6485259541.527136
2025-05-19 13:04:48.730,160.5922902314429,6543949209.989329
2025-05-19 14:02:47.796,162.62632480901107,6732720793.618042
2025-05-19 15:07:23.106,163.3298029281254,6680660341.639113
2025-05-19 16:06:47.086,164.10442427831447,6616554779.922144
2025-05-19 17:09:54.287,164.93631285282427,6722480061.879014
2025-05-19 18:07:21.527,165.77808723984953,6438631494.27867
2025-05-19 19:09:30.959,164.77915751915444,6329118525.905996
2025-05-19 20:08:00.706,166.47888477067133,5933985745.575829
2025-05-19 21:06:43.382,166.41583297595056,5737081233.998867
2025-05-19 22:09:48.005,166.335000950975,5905987469.285886
2025-05-19 23:04:59.655,165.8165532596329,5768280669.96451
2025-05-20 00:08:58.405,166.9262865818069,4813281136.457608
2025-05-20 01:11:50.162,167.57715489248707,5045165677.5156765
2025-05-20 02:04:54.254,169.95076178886583,5078693380.992246
2025-05-20 03:04:51.452,171.0144205982657,5283348927.450964
2025-05-20 04:09:34.486,168.96230606966267,5394234296.553753
2025-05-20 05:08:34.224,169.67069970458638,5265716857.86784
2025-05-20 06:03:36.237,169.6307748172851,4998420482.219305
